"word","freq"
"habitats",1
"habur",1
"hackles",1
"hadley",1
"haggle",1
"hahn",1
"haider",1
"hailed",1
"haitis",1
"haj",1
"hajs",1
"halawa",1
"halep",1
"haleys",1
"halfblind",1
"halkbank",1
"hallelujah",1
"halloween",1
"hallway",1
"halve",1
"hamburg",1
"hammers",1
"hammerwielding",1
"hamper",1
"hampering",1
"hampers",1
"handcuffed",1
"handel",1
"handelsblatt",1
"handing",1
"handled",1
"handler",1
"handmaiden",1
"hangings",1
"hani",1
"hanjin",1
"hansons",1
"hanukkah",1
"happier",1
"happily",1
"happiness",1
"harams",1
"harass",1
"harbor",1
"hardbitten",1
"harden",1
"hardening",1
"hardens",1
"hardest",1
"hardheaded",1
"hardhit",1
"hardliner",1
"hardright",1
"hardship",1
"hargan",1
"harmonize",1
"harmony",1
"harsher",1
"harshest",1
"hart",1
"harward",1
"hash",1
"hashtag",1
"hasm",1
"hassett",1
"hasterts",1
"hatay",1
"havanas",1
"havoc",1
"hawaiis",1
"hawking",1
"haze",1
"headless",1
"headline",1
"headwinds",1
"heap",1
"hearingstate",1
"heartbroken",1
"heated",1
"heathrow",1
"heatstroke",1
"heavyweight",1
"hebron",1
"heckled",1
"heckler",1
"heckles",1
"heel",1
"heels",1
"heft",1
"hefty",1
"hegemony",1
"height",1
"heimat",1
"heirapparent",1
"heitkamp",1
"helena",1
"hellenikon",1
"heller",1
"hellfire",1
"hellish",1
"hells",1
"helsinki",1
"hem",1
"hemmed",1
"hennessey",1
"henrik",1
"henry",1
"herdsmen",1
"heroin",1
"heros",1
"heseltine",1
"hesitation",1
"hezbollahaffiliated",1
"hezbollahs",1
"hhs",1
"hiatus",1
"hickenlooper",1
"hicks",1
"hid",1
"hide",1
"highereducation",1
"highestprofile",1
"highesttax",1
"highlighting",1
"highquality",1
"highrise",1
"highschool",1
"highstakes",1
"highwire",1
"hijack",1
"hijacking",1
"hillarycare",1
"hilltop",1
"hilton",1
"hinge",1
"hiscox",1
"hispanics",1
"historians",1
"historymaking",1
"hiv",1
"hna",1
"hnc",1
"hoaxers",1
"hockey",1
"hoffman",1
"hog",1
"hogan",1
"holborn",1
"holdup",1
"hole",1
"holidaying",1
"holliday",1
"hollowing",1
"homan",1
"hombres",1
"homeless",1
"homelessness",1
"homemade",1
"homeowner",1
"homeowners",1
"homeschool",1
"homestate",1
"homestretch",1
"homophobia",1
"honeymoon",1
"honored",1
"honour",1
"hooded",1
"hook",1
"hooks",1
"hooliganism",1
"hoped",1
"hopelessness",1
"hornets",1
"horrified",1
"horrifying",1
"hostagetaking",1
"hotlines",1
"hotly",1
"hotspot",1
"hovers",1
"howard",1
"hoyer",1
"hrw",1
"hubbub",1
"hubei",1
"huddle",1
"huelskamp",1
"hugely",1
"hughes",1
"hugs",1
"hulk",1
"humble",1
"humbling",1
"humiliation",1
"humility",1
"humor",1
"humorist",1
"hums",1
"hungarians",1
"hungparliament",1
"huning",1
"hunted",1
"huntington",1
"hurl",1
"hurls",1
"hurrah",1
"hurry",1
"husbands",1
"hustled",1
"hustles",1
"hwang",1
"hybrid",1
"hydropower",1
"hyping",1
"hypocrisy",1
"hypothermia",1
"hypothetical",1
"hypothetically",1
"hyundai",1
"ibrahim",1
"icao",1
"icbmgrade",1
"icbms",1
"icelanders",1
"iconic",1
"idiotic",1
"idol",1
"iea",1
"ied",1
"iger",1
"ignorance",1
"illegitimate",1
"illprepared",1
"illtempered",1
"ilo",1
"imams",1
"imbalance",1
"imf",1
"imfbacked",1
"immature",1
"immigrate",1
"imminently",1
"immunization",1
"impacts",1
"impaired",1
"impanels",1
"impartial",1
"impartiality",1
"impassioned",1
"impatient",1
"impeaching",1
"impede",1
"imperialist",1
"impertinent",1
"implemented",1
"implements",1
"implications",1
"implicit",1
"implying",1
"impositions",1
"impress",1
"imprint",1
"imprisoned",1
"impulsive",1
"inaction",1
"inadvertently",1
"inappropriately",1
"inaugurates",1
"inbound",1
"incensed",1
"incentive",1
"incited",1
"incites",1
"included",1
"inclusive",1
"incoherent",1
"incomes",1
"inconclusive",1
"increasing",1
"incredibly",1
"incumbent",1
"indecency",1
"indefinite",1
"index",1
"indiancontrolled",1
"indications",1
"indicator",1
"indoors",1
"indopacific",1
"industrialists",1
"industrys",1
"inequalities",1
"inexperience",1
"infecting",1
"infiltration",1
"inflict",1
"inflight",1
"inform",1
"informally",1
"informants",1
"informs",1
"infringe",1
"infuriated",1
"infuriating",1
"ingalls",1
"ingraham",1
"ingredient",1
"inherits",1
"inhuman",1
"inhumanely",1
"iniesta",1
"inject",1
"injection",1
"injuring",1
"injustice",1
"inland",1
"innocent",1
"innocents",1
"innovation",1
"innuendo",1
"inoki",1
"insane",1
"insecure",1
"insecurity",1
"insolvent",1
"inspect",1
"inspiration",1
"inspire",1
"inspires",1
"instagram",1
"installations",1
"installed",1
"installments",1
"instantview",1
"institution",1
"institutions",1
"instruction",1
"instrument",1
"insured",1
"insurgent",1
"insurrection",1
"integrate",1
"intend",1
"intense",1
"intensified",1
"intensifying",1
"interaction",1
"interactions",1
"interagency",1
"intercepted",1
"interfaith",1
"interfered",1
"intermediaries",1
"intermuslim",1
"internally",1
"internetlinked",1
"internets",1
"interpretation",1
"interprets",1
"interrogation",1
"interrogations",1
"interrupts",1
"intervenes",1
"intervening",1
"introduced",1
"introducing",1
"introspection",1
"invaders",1
"invalidates",1
"invasion",1
"inventor",1
"invest",1
"invested",1
"investigative",1
"invictus",1
"inviolable",1
"inviting",1
"invoked",1
"involvementuain",1
"involves",1
"inwardlooking",1
"ion",1
"ira",1
"iranianbritish",1
"iranianmade",1
"iranrelated",1
"iransaudi",1
"iranstyle",1
"iraqibacked",1
"iraqiran",1
"iraqisyrian",1
"iraqsyria",1
"iraquacourt",1
"irelandbased",1
"irelanddaily",1
"iridium",1
"irmahit",1
"ironclad",1
"irrelevant",1
"irreparably",1
"irreversible",1
"irritation",1
"isaac",1
"isarea",1
"isisinspired",1
"iskander",1
"islamophobia",1
"islington",1
"isolates",1
"israelturkey",1
"issa",1
"istanbuls",1
"italians",1
"ite",1
"item",1
"iter",1
"itgs",1
"ivankas",1
"izmir",1
"jack",1
"jackie",1
"jacobs",1
"jailing",1
"jal",1
"jalal",1
"jam",1
"jamarat",1
"jamboree",1
"jamie",1
"jane",1
"janeiro",1
"janet",1
"januaryoctober",1
"janus",1
"japanchina",1
"japanu",1
"jar",1
"java",1
"jct",1
"jealous",1
"jeer",1
"jeered",1
"jeers",1
"jenners",1
"jennifer",1
"jeopardize",1
"jeopardized",1
"jeopardy",1
"jerk",1
"jerusalemgaza",1
"jetblue",1
"jetsetting",1
"jettison",1
"jewelry",1
"jibes",1
"jihadiheld",1
"jill",1
"jim",1
"jindal",1
"jinpings",1
"jittery",1
"joaquin",1
"jockeying",1
"joesley",1
"jogger",1
"johannesburg",1
"johnsons",1
"jolie",1
"jon",1
"jonglei",1
"jordanbased",1
"jose",1
"journalconstitution",1
"jpmorgans",1
"juba",1
"jubeir",1
"jubilant",1
"jubilation",1
"judas",1
"julian",1
"junction",1
"juniper",1
"junk",1
"juntaruled",1
"juppe",1
"juppes",1
"justify",1
"juveniles",1
"kaesong",1
"kaines",1
"kaladze",1
"kalashnikovs",1
"kaleo",1
"kaliningrad",1
"kamal",1
"kansai",1
"karen",1
"kasowitz",1
"katrina",1
"keeler",1
"ken",1
"kennedynixon",1
"kenney",1
"kentuckys",1
"kerbala",1
"kerimovs",1
"kermadec",1
"kevin",1
"kgb",1
"khama",1
"khans",1
"khanun",1
"khurmala",1
"kia",1
"kibbutz",1
"kickstart",1
"kickstarting",1
"kid",1
"kievs",1
"kimmel",1
"kindergartens",1
"kipling",1
"kirkuks",1
"kirsten",1
"kissing",1
"kittens",1
"klansman",1
"klarman",1
"klm",1
"knifewielding",1
"knit",1
"knives",1
"knowing",1
"kochcontrolled",1
"kochs",1
"koikes",1
"koran",1
"koreaforeign",1
"kosher",1
"kowtowing",1
"kpmg",1
"kpop",1
"kremlinbacked",1
"kremlins",1
"kristie",1
"kuczynskis",1
"kumbaya",1
"kuna",1
"kunduz",1
"kung",1
"kurdheld",1
"kurdishheld",1
"kuroda",1
"kyrgios",1
"kyrgyz",1
"kyrgyzstans",1
"laan",1
"labeled",1
"labourbacking",1
"labourled",1
"labrador",1
"ladbrokes",1
"laden",1
"ladies",1
"lafarge",1
"lafleur",1
"lagging",1
"lagos",1
"lair",1
"lake",1
"lam",1
"lame",1
"lameduck",1
"lamu",1
"landplanning",1
"landscape",1
"lane",1
"languish",1
"languishes",1
"lankan",1
"lankas",1
"lap",1
"laptops",1
"largesse",1
"largestever",1
"larijani",1
"larry",1
"laser",1
"lashing",1
"lastgasp",1
"lastknown",1
"lastminute",1
"latam",1
"latedeciders",1
"latenight",1
"latvia",1
"lauded",1
"lauer",1
"laughed",1
"laughing",1
"laughter",1
"launched",1
"launchers",1
"launchpad",1
"laureates",1
"laurent",1
"lavish",1
"lavrovtillerson",1
"lawandorder",1
"lawbased",1
"lawman",1
"lawn",1
"layer",1
"laying",1
"layoffs",1
"lcs",1
"ldp",1
"leadenhall",1
"leaderinwaiting",1
"leaderless",1
"leadlaced",1
"leaflet",1
"leaker",1
"leandra",1
"leap",1
"learned",1
"lease",1
"lebeoufs",1
"lecture",1
"ledezma",1
"leeward",1
"leeway",1
"leftgreen",1
"leftovers",1
"lefts",1
"legalized",1
"legalizes",1
"legionaries",1
"legitimacy",1
"leglisecosta",1
"lego",1
"leicester",1
"leisure",1
"lender",1
"lends",1
"lengthy",1
"lenient",1
"lennon",1
"leonardo",1
"lepage",1
"lesbian",1
"lesbos",1
"leveraged",1
"levies",1
"levin",1
"lexisnexis",1
"lgbtrelated",1
"liabilities",1
"liability",1
"liar",1
"libertarian",1
"librarian",1
"licensing",1
"lichtman",1
"lifeblood",1
"lifesaving",1
"lifestyle",1
"lifetime",1
"lifetimes",1
"lightattack",1
"lighter",1
"lighthearted",1
"lightrail",1
"likable",1
"liked",1
"likened",1
"likening",1
"limitations",1
"limp",1
"lindsay",1
"lingering",1
"lingers",1
"lining",1
"linkedins",1
"lips",1
"lipton",1
"liquidation",1
"liquidity",1
"listed",1
"listened",1
"listeners",1
"listens",1
"listing",1
"lithium",1
"lithuanian",1
"lithuanias",1
"liu",1
"livefire",1
"livestreaming",1
"llosa",1
"lnalinked",1
"loaded",1
"loaned",1
"loathing",1
"lobbied",1
"lobbys",1
"locals",1
"located",1
"locations",1
"lock",1
"locker",1
"locks",1
"logging",1
"logic",1
"logistics",1
"logjam",1
"logo",1
"loire",1
"londonlisted",1
"longdistance",1
"longerlasting",1
"longestserving",1
"longheld",1
"longpersecuted",1
"longrunning",1
"longshot",1
"longstalled",1
"lonmin",1
"looters",1
"lordy",1
"loreal",1
"lori",1
"loser",1
"losers",1
"lotte",1
"loud",1
"loudspeakers",1
"lover",1
"lovers",1
"loves",1
"lowcost",1
"lowers",1
"lowes",1
"lows",1
"loyal",1
"loyalties",1
"lpga",1
"luckier",1
"luckless",1
"ludicrous",1
"lufthansa",1
"luggage",1
"lumber",1
"lungs",1
"luring",1
"lurk",1
"luster",1
"lyft",1
"lynching",1
"maastricht",1
"machines",1
"macronomics",1
"macys",1
"mad",1
"madame",1
"madeup",1
"madrassa",1
"maehara",1
"maes",1
"magazines",1
"magellan",1
"magistrate",1
"magufuli",1
"mahmoud",1
"maia",1
"maiduguri",1
"maintained",1
"maintains",1
"maize",1
"majorities",1
"majoritymuslim",1
"majors",1
"makan",1
"makeover",1
"maldonado",1
"maledominated",1
"maliguinea",1
"mall",1
"malloy",1
"mallya",1
"maltabased",1
"mana",1
"manageable",1
"manages",1
"managing",1
"mandarin",1
"mandating",1
"mandela",1
"maneuver",1
"mania",1
"manic",1
"manigault",1
"manipulate",1
"manipulating",1
"mannings",1
"manpower",1
"mans",1
"mansion",1
"mantle",1
"mantra",1
"manual",1
"mao",1
"maolike",1
"mapmaking",1
"maradona",1
"marathon",1
"marc",1
"marchers",1
"marches",1
"margaret",1
"mari",1
"marino",1
"marketplace",1
"marking",1
"maronite",1
"mars",1
"marshall",1
"marshals",1
"marshland",1
"martinez",1
"martinique",1
"martins",1
"martyr",1
"marvin",1
"marxism",1
"masking",1
"massa",1
"massacred",1
"massacres",1
"massively",1
"master",1
"mastermind",1
"masterminds",1
"mata",1
"matched",1
"matchmaker",1
"matchmakers",1
"matt",1
"mattarella",1
"matthew",1
"mature",1
"mauls",1
"mauritanian",1
"mauritius",1
"maximize",1
"maya",1
"mayer",1
"mayjuncker",1
"mayorships",1
"mazda",1
"mccabe",1
"mcclatchymarist",1
"mccormick",1
"mcdonalds",1
"mcgahn",1
"mcintyre",1
"mckinsey",1
"mcwilliams",1
"meade",1
"meadows",1
"meals",1
"meaning",1
"meaningful",1
"measured",1
"meatpacker",1
"medal",1
"medals",1
"meddle",1
"meddles",1
"mediating",1
"medic",1
"medicines",1
"medina",1
"megaairport",1
"megamergers",1
"megyn",1
"mehr",1
"melee",1
"melenchon",1
"mellower",1
"melted",1
"menace",1
"menacing",1
"mentality",1
"mentioned",1
"mentioning",1
"merchants",1
"mercurypoison",1
"mere",1
"merit",1
"merkelmacron",1
"mersin",1
"messes",1
"messi",1
"messy",1
"meteor",1
"methamphetamine",1
"method",1
"mettle",1
"mexicou",1
"michel",1
"mickey",1
"microphone",1
"microscope",1
"microwaves",1
"midaugust",1
"middecember",1
"middleincome",1
"midmarch",1
"midmay",1
"midnight",1
"midnovember",1
"midscale",1
"midstream",1
"midway",1
"mien",1
"mig",1
"migrantsmuggling",1
"mild",1
"milestone",1
"militancy",1
"militaries",1
"militarization",1
"militarized",1
"militarybacked",1
"militiamen",1
"milk",1
"milkshake",1
"millicom",1
"millio",1
"millionaire",1
"millionaires",1
"millioneuro",1
"millionpound",1
"millionstrong",1
"milo",1
"milosevic",1
"mimic",1
"min",1
"mindanao",1
"mineral",1
"minibus",1
"minimal",1
"ministerelect",1
"minorities",1
"minute",1
"miracles",1
"miranda",1
"mirror",1
"mirrors",1
"miscalculation",1
"miscalculations",1
"mischievous",1
"misclassified",1
"misconstrued",1
"miscounted",1
"misdemeanor",1
"mishap",1
"misled",1
"mismanagement",1
"misrepresented",1
"misstatements",1
"mistakes",1
"mistreated",1
"misunderstands",1
"mit",1
"mitzvah",1
"mln",1
"mlps",1
"mlud",1
"mnangagwas",1
"mobile",1
"mobility",1
"mobilize",1
"mobs",1
"mobster",1
"mocked",1
"mockup",1
"mode",1
"modeling",1
"moderates",1
"moderators",1
"modernizing",1
"modification",1
"moguls",1
"moines",1
"mold",1
"moldovan",1
"molesting",1
"momentous",1
"moments",1
"mondays",1
"monmouth",1
"monolith",1
"monsanto",1
"monstrous",1
"montenegro",1
"monthlong",1
"monthly",1
"montt",1
"moorcrofts",1
"mops",1
"moral",1
"morality",1
"mordaunt",1
"morneau",1
"morning",1
"moroccan",1
"moron",1
"mortage",1
"mortal",1
"moscowbacked",1
"mosley",1
"mosuls",1
"motel",1
"motherland",1
"motive",1
"motorbike",1
"motorcycles",1
"motorists",1
"moualem",1
"mountaintop",1
"mourns",1
"mouse",1
"mouthpiece",1
"movements",1
"movies",1
"moviestyle",1
"mowing",1
"moynihan",1
"moyos",1
"mpla",1
"muay",1
"muchneeded",1
"mudslide",1
"mudslides",1
"mufti",1
"muftis",1
"muggings",1
"mugs",1
"mujica",1
"mukasey",1
"mukaseys",1
"mule",1
"mulled",1
"multistage",1
"multisummit",1
"mumbais",1
"mundo",1
"muni",1
"munis",1
"murdochs",1
"murky",1
"mursi",1
"musevenis",1
"mushrooms",1
"musks",1
"muslimmajority",1
"mussolini",1
"mustard",1
"mutes",1
"mutiny",1
"mutually",1
"muxes",1
"muzdalifa",1
"muzzle",1
"muzzles",1
"myanmarbangladesh",1
"nabeel",1
"nailfilled",1
"namesakes",1
"namibia",1
"nanjing",1
"narco",1
"narrower",1
"nascar",1
"nason",1
"nasrallah",1
"nastier",1
"natgas",1
"nathan",1
"nationalization",1
"nationally",1
"nationminister",1
"natives",1
"nativist",1
"natobacked",1
"nauru",1
"nauseous",1
"navient",1
"navigate",1
"navigation",1
"nazarbayev",1
"nbas",1
"nbcwall",1
"ndr",1
"neapolitan",1
"nearhurricane",1
"nearterm",1
"necessarily",1
"neck",1
"necker",1
"necs",1
"needlemarks",1
"needy",1
"negatively",1
"negligence",1
"neighborhoods",1
"neighbours",1
"neil",1
"nein",1
"neomaoists",1
"nerudas",1
"nerves",1
"netflix",1
"neverland",1
"newarkdelhi",1
"newest",1
"newman",1
"newsday",1
"newsmaker",1
"nextgen",1
"nextgeneration",1
"nhs",1
"nhtsa",1
"nicaragua",1
"niche",1
"nick",1
"nicotine",1
"niekerk",1
"nigel",1
"nigerians",1
"nigermali",1
"nightmare",1
"nights",1
"nineday",1
"ninety",1
"ningbo",1
"ninian",1
"ninja",1
"ninth",1
"niqab",1
"nisman",1
"nivevehs",1
"nix",1
"nixes",1
"nixon",1
"nmc",1
"nobrainer",1
"nomans",1
"nonaligned",1
"nonbinding",1
"nonbiometric",1
"noncitizens",1
"nonclassifed",1
"noncompete",1
"nonconflict",1
"noneu",1
"nongrata",1
"nonimmigrant",1
"noninterventionist",1
"nonmuslims",1
"nonnegotiable",1
"nono",1
"nonpartisan",1
"nonsecessionist",1
"nonsuspicious",1
"nontoxic",1
"nonwashington",1
"noone",1
"noose",1
"normalize",1
"norman",1
"norths",1
"northsouth",1
"northstar",1
"notification",1
"notifies",1
"notifying",1
"notsoquick",1
"notsosecret",1
"novice",1
"nowhere",1
"noxious",1
"npr",1
"nsm",1
"ntsb",1
"nuance",1
"nuances",1
"nubian",1
"nuclearcapable",1
"nude",1
"nudges",1
"nuggets",1
"nuke",1
"nuland",1
"null",1
"numbered",1
"nuns",1
"nurse",1
"nycs",1
"nye",1
"nytimes",1
"nyu",1
"nyusi",1
"nzs",1
"oasis",1
"oaxaca",1
"obamacareera",1
"obamacares",1
"obamagulf",1
"obamatrudeau",1
"obamatrump",1
"objectively",1
"obliterated",1
"obscenitylaced",1
"observer",1
"obsessed",1
"obstructed",1
"obtains",1
"obvious",1
"ocalan",1
"occasional",1
"occitanie",1
"occupiers",1
"occupying",1
"oddson",1
"odebrechts",1
"odor",1
"oecd",1
"oecds",1
"oettinger",1
"offensives",1
"officially",1
"offload",1
"offshored",1
"offthepeg",1
"ofuabecoming",1
"ogier",1
"ohchr",1
"ohlhausen",1
"oilbacked",1
"oilfields",1
"oktoberfest",1
"older",1
"oli",1
"oliveira",1
"olmem",1
"omalley",1
"omans",1
"ombudsman",1
"omitting",1
"oncejointly",1
"onechild",1
"oneill",1
"oneinfive",1
"oneinfour",1
"oneterm",1
"onetermer",1
"oneweb",1
"oneweek",1
"onewest",1
"oneyear",1
"oneyr",1
"onlf",1
"onlookers",1
"onus",1
"oops",1
"opec",1
"openness",1
"openpit",1
"operated",1
"operates",1
"operational",1
"operative",1
"opiates",1
"opioiddependent",1
"opportunistic",1
"opposite",1
"opposites",1
"oppositionled",1
"oppositionruled",1
"opt",1
"optout",1
"opulence",1
"orange",1
"orb",1
"orbit",1
"orchestrated",1
"ordains",1
"ordeal",1
"ordinance",1
"ordnance",1
"oreilly",1
"organic",1
"organized",1
"organizing",1
"orhan",1
"original",1
"ortegas",1
"orwellian",1
"osaka",1
"oscar",1
"osceled",1
"osinbajo",1
"oslo",1
"oswald",1
"ouchy",1
"outage",1
"outdated",1
"outing",1
"outlaw",1
"outperform",1
"outraged",1
"outraised",1
"outrun",1
"outsiders",1
"outsource",1
"outspoken",1
"outweigh",1
"overcomes",1
"overcoming",1
"overconfidence",1
"overcrowded",1
"overdose",1
"overhauls",1
"overheard",1
"overlooks",1
"overnight",1
"overreliance",1
"overruling",1
"overseeing",1
"overseers",1
"overshadowed",1
"overstay",1
"overstep",1
"overtake",1
"overtaxed",1
"overturned",1
"overwork",1
"owe",1
"oxfordeducated",1
"pack",1
"packages",1
"packaging",1
"packets",1
"painkillers",1
"paint",1
"painted",1
"pakistanafghan",1
"pakistanafghanistan",1
"pakistanbased",1
"pakistaniamerican",1
"pakistanindia",1
"pakturk",1
"palermo",1
"pales",1
"palestines",1
"palins",1
"pall",1
"pamuk",1
"panther",1
"pantsuits",1
"papa",1
"paperless",1
"par",1
"paradigm",1
"parading",1
"paradox",1
"paralyzing",1
"paramedic",1
"paramilitarys",1
"paranoia",1
"parasites",1
"parcel",1
"parcels",1
"pardoned",1
"parentage",1
"parental",1
"pares",1
"parish",1
"parked",1
"parks",1
"parliamentarian",1
"parody",1
"parole",1
"parsing",1
"parsons",1
"participants",1
"parting",1
"partisanship",1
"partying",1
"partytime",1
"pas",1
"paso",1
"pasok",1
"password",1
"passwords",1
"pastry",1
"patagonia",1
"patagonian",1
"patchwork",1
"paternity",1
"paterno",1
"pathogens",1
"pathway",1
"patria",1
"patricks",1
"patriotism",1
"patten",1
"pattern",1
"patterson",1
"pauls",1
"paulson",1
"pauses",1
"pausing",1
"paving",1
"paychecks",1
"payday",1
"payload",1
"payoffs",1
"payroll",1
"paytoplay",1
"pbs",1
"pct",1
"pdecat",1
"peaceably",1
"peackeeping",1
"pearl",1
"peddle",1
"pedestrian",1
"pedophile",1
"pegs",1
"pelosis",1
"pemex",1
"pengassan",1
"penguin",1
"pennsylvanias",1
"pensioncost",1
"pensions",1
"pepper",1
"pepsico",1
"per",1
"perceived",1
"perdue",1
"perez",1
"perfect",1
"perfectionist",1
"perfectionists",1
"perform",1
"perhaps",1
"permissible",1
"permitting",1
"peronism",1
"perplexed",1
"persecution",1
"persian",1
"persistent",1
"persists",1
"persona",1
"personality",1
"personally",1
"persons",1
"persuaded",1
"persuader",1
"peruvians",1
"pessimistic",1
"pesticide",1
"pete",1
"peter",1
"petra",1
"petro",1
"petrochina",1
"petrol",1
"petrovietnam",1
"petty",1
"peyton",1
"pga",1
"pharmacy",1
"phased",1
"phasein",1
"phasing",1
"phenomenal",1
"phil",1
"philippinesu",1
"phoned",1
"phony",1
"photographing",1
"physical",1
"physiotherapist",1
"pianoplaying",1
"picket",1
"pictures",1
"piece",1
"pierce",1
"pierre",1
"pieters",1
"piggy",1
"pigsty",1
"piles",1
"pilgrimage",1
"piling",1
"pill",1
"pillars",1
"pilsung",1
"pink",1
"pinned",1
"pino",1
"pinpoints",1
"pins",1
"pipe",1
"pirates",1
"pires",1
"pis",1
"pitcher",1
"pitchman",1
"pits",1
"pittsburgh",1
"pivots",1
"pizza",1
"placards",1
"placed",1
"plain",1
"planners",1
"planting",1
"plate",1
"plateau",1
"plausible",1
"playoffs",1
"pleas",1
"pleased",1
"plenkovic",1
"plight",1
"plotter",1
"plugged",1
"plumber",1
"plummet",1
"plunder",1
"plunged",1
"plunges",1
"plus",1
"pmdesignate",1
"pmf",1
"pockets",1
"podcast",1
"podium",1
"poem",1
"poisoning",1
"pola",1
"polarizing",1
"policemans",1
"polices",1
"policing",1
"polishamericans",1
"politicizing",1
"pollmonitor",1
"pollster",1
"pompe",1
"ponders",1
"ponte",1
"poppy",1
"pore",1
"porous",1
"portion",1
"portions",1
"portman",1
"porto",1
"portraits",1
"portrays",1
"portugals",1
"posh",1
"positioned",1
"positively",1
"possession",1
"postage",1
"postcastro",1
"postdisaster",1
"posters",1
"postfloods",1
"posting",1
"postiran",1
"postobamacare",1
"postorlando",1
"postponement",1
"postpresidential",1
"postpurge",1
"postrevolution",1
"posttrump",1
"postwar",1
"potlaced",1
"potpourri",1
"pound",1
"powelson",1
"powershare",1
"practically",1
"practicing",1
"pragmatists",1
"prague",1
"prairie",1
"praljaks",1
"prawns",1
"preaccession",1
"preach",1
"preachers",1
"precautionary",1
"precedentbreaking",1
"precincts",1
"precision",1
"preclearance",1
"precondition",1
"preconditions",1
"preconvention",1
"predator",1
"predatory",1
"predict",1
"predicted",1
"prediction",1
"predictions",1
"preeminent",1
"preemptive",1
"preference",1
"preferences",1
"preferred",1
"prefers",1
"pregnancy",1
"prejudice",1
"prejudiced",1
"prelim",1
"preliminary",1
"premiers",1
"prepaidcard",1
"preparation",1
"prepas",1
"prerecession",1
"prerecorded",1
"prescribes",1
"presented",1
"preserving",1
"preside",1
"presidentelects",1
"presides",1
"presiding",1
"presumptive",1
"pretending",1
"pretext",1
"pretoria",1
"prevailing",1
"prevention",1
"pricegouging",1
"pride",1
"priestess",1
"primaryrace",1
"prioritize",1
"pristina",1
"pritzker",1
"privatization",1
"privatizations",1
"prizewinning",1
"proactive",1
"probability",1
"problematic",1
"procatalonia",1
"procedure",1
"processes",1
"processions",1
"prochina",1
"proclaim",1
"procorporate",1
"prodemocracy",1
"produced",1
"professors",1
"profiles",1
"profiling",1
"profiteers",1
"profoundly",1
"progressing",1
"progressives",1
"prohezbollah",1
"prohibited",1
"prohibition",1
"prohouthi",1
"proiran",1
"proiranian",1
"proislamist",1
"projections",1
"projobs",1
"prokiev",1
"promising",1
"promoters",1
"promoting",1
"promotions",1
"prompted",1
"promptly",1
"prooil",1
"proopposition",1
"propalestinian",1
"proper",1
"properly",1
"prophet",1
"prophets",1
"proportional",1
"proposing",1
"propping",1
"propriety",1
"prorefugee",1
"prorussia",1
"prorussian",1
"prorussians",1
"proscribed",1
"prosecuting",1
"prosper",1
"prostitutes",1
"prosyrian",1
"protective",1
"protects",1
"protege",1
"protocols",1
"prototype",1
"prototypes",1
"protrade",1
"proudly",1
"providence",1
"provides",1
"proving",1
"provisional",1
"provoked",1
"provoking",1
"prowess",1
"prowestern",1
"proxies",1
"prudent",1
"pruitts",1
"psd",1
"psg",1
"psyched",1
"psychiatric",1
"psychoanalyst",1
"psychological",1
"psychopath",1
"pti",1
"ptsd",1
"publications",1
"publish",1
"pugnacious",1
"pummels",1
"pump",1
"punch",1
"pundits",1
"punishes",1
"punishments",1
"punitive",1
"punjab",1
"puns",1
"punters",1
"pup",1
"puppet",1
"puppets",1
"purged",1
"purges",1
"purging",1
"pushback",1
"pussyhats",1
"putinlinked",1
"puzders",1
"puzzled",1
"qaedalinked",1
"qantas",1
"qatarstyle",1
"qatif",1
"qiang",1
"quakes",1
"qualifications",1
"qualified",1
"qualifies",1
"qualify",1
"qualms",1
"quandary",1
"quantico",1
"quarantine",1
"quarterback",1
"quarterbrain",1
"quarterly",1
"quds",1
"queried",1
"queries",1
"questionnaire",1
"quetta",1
"queue",1
"quibble",1
"quicken",1
"quickens",1
"quickie",1
"quid",1
"quintenz",1
"quip",1
"quips",1
"quorum",1
"rabbi",1
"raced",1
"racetrack",1
"radiation",1
"radicalism",1
"radicalized",1
"radicals",1
"radios",1
"raf",1
"rafah",1
"rahul",1
"raided",1
"railroad",1
"rakes",1
"rallygoers",1
"ramadan",1
"rampup",1
"ranch",1
"rangel",1
"ranges",1
"rank",1
"ranking",1
"rankles",1
"rant",1
"ranted",1
"ranting",1
"rapes",1
"raping",1
"rapporteur",1
"rapprochement",1
"rapturous",1
"raqqalocal",1
"raqqas",1
"rat",1
"ratchet",1
"ratcheting",1
"ratchets",1
"rated",1
"ratify",1
"rational",1
"rationale",1
"ratko",1
"rattled",1
"ravine",1
"raving",1
"raw",1
"ray",1
"raza",1
"razzmatazz",1
"reacting",1
"readying",1
"reaganera",1
"realdonaldtrump",1
"realign",1
"realism",1
"realistic",1
"realities",1
"realized",1
"realtors",1
"reap",1
"reappoints",1
"reasonably",1
"reassess",1
"reassignment",1
"reassurance",1
"reauthorizing",1
"reawaken",1
"rebates",1
"rebellious",1
"reborn",1
"rebuff",1
"rebuffed",1
"recalling",1
"recanvass",1
"recaptured",1
"recently",1
"receptive",1
"recessionfighting",1
"recipe",1
"recipients",1
"reciprocate",1
"recode",1
"reconnaissance",1
"reconsidered",1
"reconvene",1
"reconvenes",1
"recorded",1
"recruiter",1
"recruiting",1
"recruitment",1
"redesign",1
